Transaction,Item,period_day,weekday_weekend
5150,Coffee,afternoon,weekend
5150,Coffee,afternoon,weekend
5151,Bread,afternoon,weekend
5151,Scone,afternoon,weekend
5151,Pastry,afternoon,weekend
5151,Cake,afternoon,weekend
5151,Bread,afternoon,weekend
5152,Coffee,afternoon,weekend
5152,Scone,afternoon,weekend
5152,Sandwich,afternoon,weekend
5153,Coffee,afternoon,weekend
5153,Cake,afternoon,weekend
5153,Pastry,afternoon,weekend
5154,Tea,afternoon,weekend
5154,Cookies,afternoon,weekend
5154,Soup,afternoon,weekend
5155,Hot chocolate,afternoon,weekend
5155,Bread,afternoon,weekend
5155,Cake,afternoon,weekend
5155,Jammie Dodgers,afternoon,weekend
5156,Soup,afternoon,weekend
5157,Salad,afternoon,weekend
5158,Pastry,afternoon,weekend
5158,Frittata,afternoon,weekend
5159,Bread,afternoon,weekend
5160,Alfajores,afternoon,weekend
5160,Jammie Dodgers,afternoon,weekend
5160,Cake,afternoon,weekend
5160,Tiffin,afternoon,weekend
5160,Cake,afternoon,weekend
5161,Soup,afternoon,weekend
5161,Salad,afternoon,weekend
5161,Extra Salami or Feta,afternoon,weekend
5161,Sandwich,afternoon,weekend
5161,Coffee,afternoon,weekend
5161,Coffee,afternoon,weekend
5161,Coffee,afternoon,weekend
5162,Coffee,afternoon,weekend
5162,Coffee,afternoon,weekend
5162,Alfajores,afternoon,weekend
5163,Cake,afternoon,weekend
5164,Tea,afternoon,weekend
5164,Tea,afternoon,weekend
5165,Smoothies,afternoon,weekend
5165,Tea,afternoon,weekend
5165,Hot chocolate,afternoon,weekend
5165,Jammie Dodgers,afternoon,weekend
5166,Coffee,afternoon,weekend
5166,Bread,afternoon,weekend
5167,Toast,afternoon,weekend
5167,Soup,afternoon,weekend
5167,Coffee,afternoon,weekend
5167,Juice,afternoon,weekend
5168,Alfajores,afternoon,weekend
5168,Coffee,afternoon,weekend
5168,Bread,afternoon,weekend
5169,Coffee,afternoon,weekend
5169,Coffee,afternoon,weekend
5169,Spanish Brunch,afternoon,weekend
5169,Duck egg,afternoon,weekend
5170,Soup,afternoon,weekend
5170,Coffee,afternoon,weekend
5170,Cake,afternoon,weekend
5171,Coffee,afternoon,weekend
5172,Sandwich,afternoon,weekend
5173,Coffee,afternoon,weekend
5173,Coffee,afternoon,weekend
5173,Sandwich,afternoon,weekend
5173,Sandwich,afternoon,weekend
5174,Tea,afternoon,weekend
5174,Toast,afternoon,weekend
5175,Coffee,afternoon,weekend
5176,Truffles,afternoon,weekend
5176,Juice,afternoon,weekend
5176,Bread,afternoon,weekend
5176,Jammie Dodgers,afternoon,weekend
5176,Cake,afternoon,weekend
5176,Medialuna,afternoon,weekend
5177,Coffee,afternoon,weekend
5177,Jammie Dodgers,afternoon,weekend
5178,Bread,afternoon,weekend
5179,Smoothies,afternoon,weekend
5179,Tea,afternoon,weekend
5179,Bread,afternoon,weekend
5179,Fudge,afternoon,weekend
5180,Bread,morning,weekday
5181,Bread,morning,weekday
5182,Coffee,morning,weekday
5182,Coffee,morning,weekday
5183,Coffee,morning,weekday
5184,Hot chocolate,morning,weekday
5184,Toast,morning,weekday
5185,Tea,morning,weekday
5185,Hot chocolate,morning,weekday
5185,Sandwich,morning,weekday
5187,Tea,morning,weekday
5187,Coffee,morning,weekday
5187,Hot chocolate,morning,weekday
5188,Cake,morning,weekday
5189,Coffee,morning,weekday
5189,Coffee,morning,weekday
5189,Toast,morning,weekday
5189,Extra Salami or Feta,morning,weekday
5189,Cake,morning,weekday
5190,Bread,morning,weekday
5190,Coffee,morning,weekday
5190,Pastry,morning,weekday
5191,Coffee,morning,weekday
5191,Toast,morning,weekday
5192,Sandwich,afternoon,weekday
5192,Bread,afternoon,weekday
5193,Coffee,afternoon,weekday
5194,Sandwich,afternoon,weekday
5194,Cake,afternoon,weekday
5194,Hot chocolate,afternoon,weekday
5195,Farm House,afternoon,weekday
5195,Pastry,afternoon,weekday
5196,Coffee,afternoon,weekday
5196,Soup,afternoon,weekday
5197,Soup,afternoon,weekday
5197,Bread,afternoon,weekday
5198,Tea,afternoon,weekday
5198,Tea,afternoon,weekday
5199,Cake,afternoon,weekday
5199,Frittata,afternoon,weekday
5200,Tea,afternoon,weekday
5200,Coffee,afternoon,weekday
5200,Cake,afternoon,weekday
5201,Cookies,afternoon,weekday
5201,Cake,afternoon,weekday
5202,Tea,afternoon,weekday
5202,Cake,afternoon,weekday
5202,Cake,afternoon,weekday
5203,Cake,afternoon,weekday
5204,Cookies,afternoon,weekday
5205,Cake,afternoon,weekday
5205,Cookies,afternoon,weekday
5205,Sandwich,afternoon,weekday
5205,Soup,afternoon,weekday
5205,Coffee,afternoon,weekday
5205,Tea,afternoon,weekday
5206,Tea,afternoon,weekday
5206,Cookies,afternoon,weekday
5207,Bread,afternoon,weekday
5208,Sandwich,afternoon,weekday
5208,Sandwich,afternoon,weekday
5208,Coke,afternoon,weekday
5208,Cake,afternoon,weekday
5208,Crisps,afternoon,weekday
5209,Coffee,afternoon,weekday
5209,Soup,afternoon,weekday
5210,Spanish Brunch,afternoon,weekday
5210,Tea,afternoon,weekday
5210,Bread,afternoon,weekday
5210,Cake,afternoon,weekday
5211,Coffee,afternoon,weekday
5212,Bread,afternoon,weekday
5213,Coffee,afternoon,weekday
5214,Coffee,afternoon,weekday
5215,Coffee,afternoon,weekday
5215,Bread,afternoon,weekday
5216,Bread,afternoon,weekday
5216,Coffee,afternoon,weekday
5216,Cake,afternoon,weekday
5217,Coffee,afternoon,weekday
5217,Coffee,afternoon,weekday
5217,Medialuna,afternoon,weekday
5218,Cake,afternoon,weekday
5219,Soup,afternoon,weekday
5219,Coffee,afternoon,weekday
5219,Coffee,afternoon,weekday
5219,Coffee,afternoon,weekday
5219,Cake,afternoon,weekday
5220,Alfajores,afternoon,weekday
5220,Coffee,afternoon,weekday
5221,Coffee,afternoon,weekday
5221,Chicken Stew,afternoon,weekday
5221,Juice,afternoon,weekday
5222,Coffee,afternoon,weekday
5222,Hot chocolate,afternoon,weekday
5222,Cake,afternoon,weekday
5223,Cookies,afternoon,weekday
5223,Hot chocolate,afternoon,weekday
5223,Tea,afternoon,weekday
5223,Toast,afternoon,weekday
5224,Coffee,afternoon,weekday
5225,Hot chocolate,afternoon,weekday
5225,Coffee,afternoon,weekday
5225,Coffee,afternoon,weekday
5225,Cake,afternoon,weekday
5225,Cookies,afternoon,weekday
5226,Hot chocolate,afternoon,weekday
5226,Cake,afternoon,weekday
5227,Bread,morning,weekday
5228,Bread,morning,weekday
5229,Bread,morning,weekday
5230,Coffee,morning,weekday
5230,Coffee,morning,weekday
5230,Pastry,morning,weekday
5231,Coffee,morning,weekday
5232,Coffee,morning,weekday
5232,Scandinavian,morning,weekday
5232,Focaccia,morning,weekday
5233,Bread,morning,weekday
5234,Coffee,morning,weekday
5234,Coffee,morning,weekday
5235,Coffee,morning,weekday
5236,Coffee,morning,weekday
5237,Coffee,morning,weekday
5238,Bread,morning,weekday
5238,Cookies,morning,weekday
5239,Scandinavian,morning,weekday
5240,Scandinavian,morning,weekday
5241,Scandinavian,morning,weekday
5242,Farm House,morning,weekday
5243,Coffee,morning,weekday
5243,Coffee,morning,weekday
5244,Bread,morning,weekday
5245,Farm House,morning,weekday
5247,Coffee,morning,weekday
5247,Vegan mincepie,morning,weekday
5248,Coffee,morning,weekday
5249,Coffee,morning,weekday
5249,Medialuna,morning,weekday
5249,Bread,morning,weekday
5250,Muffin,morning,weekday
5250,Pastry,morning,weekday
5250,Coffee,morning,weekday
5250,Tea,morning,weekday
5251,Cake,morning,weekday
5252,Chicken Stew,afternoon,weekday
5253,Tea,afternoon,weekday
5254,Soup,afternoon,weekday
5255,Bread,afternoon,weekday
5255,Coffee,afternoon,weekday
5255,Salad,afternoon,weekday
5255,Spanish Brunch,afternoon,weekday
5256,Coke,afternoon,weekday
5257,Tea,afternoon,weekday
5258,Chicken Stew,afternoon,weekday
5259,Bread,afternoon,weekday
5260,Tea,afternoon,weekday
5260,Coffee,afternoon,weekday
5260,Soup,afternoon,weekday
5260,Art Tray,afternoon,weekday
5261,Bread,afternoon,weekday
5261,Focaccia,afternoon,weekday
5261,Medialuna,afternoon,weekday
5261,Cookies,afternoon,weekday
5261,Coffee,afternoon,weekday
5262,Bread,afternoon,weekday
5263,Soup,afternoon,weekday
5264,Chicken Stew,afternoon,weekday
5264,Art Tray,afternoon,weekday
5264,Pastry,afternoon,weekday
5264,Truffles,afternoon,weekday
5264,Coffee,afternoon,weekday
5264,Coke,afternoon,weekday
5264,Bread,afternoon,weekday
5265,Bread,afternoon,weekday
5265,Focaccia,afternoon,weekday
5267,Frittata,afternoon,weekday
5267,Tea,afternoon,weekday
5268,Coffee,afternoon,weekday
5268,Chicken Stew,afternoon,weekday
5268,Art Tray,afternoon,weekday
5269,Bread,afternoon,weekday
5269,Scandinavian,afternoon,weekday
5271,Tea,afternoon,weekday
5271,Tea,afternoon,weekday
5271,Spanish Brunch,afternoon,weekday
5271,Salad,afternoon,weekday
5272,Cake,afternoon,weekday
5273,Coffee,afternoon,weekday
5273,Coffee,afternoon,weekday
5273,Hot chocolate,afternoon,weekday
5274,Spanish Brunch,afternoon,weekday
5274,Juice,afternoon,weekday
5274,Truffles,afternoon,weekday
5275,Coffee,afternoon,weekday
5275,Pastry,afternoon,weekday
5276,Cake,afternoon,weekday
5277,Fudge,afternoon,weekday
5277,Sandwich,afternoon,weekday
5278,Muffin,afternoon,weekday
5278,Cookies,afternoon,weekday
5279,Bread,afternoon,weekday
5279,Bread,afternoon,weekday
5280,Coffee,afternoon,weekday
5281,Coffee,afternoon,weekday
5281,Cake,afternoon,weekday
5282,Tea,afternoon,weekday
5282,Chicken Stew,afternoon,weekday
5283,Bread,afternoon,weekday
5283,Coffee,afternoon,weekday
5283,Cake,afternoon,weekday
5284,Bread,afternoon,weekday
5284,Cake,afternoon,weekday
5285,Bread,afternoon,weekday
5286,Coffee,afternoon,weekday
5286,Bread,afternoon,weekday
5287,Coffee,afternoon,weekday
5287,Pastry,afternoon,weekday
5288,Tea,evening,weekday
5288,Cake,evening,weekday
5289,Bread,morning,weekday
5290,Bread,morning,weekday
5291,Coffee,morning,weekday
5291,Toast,morning,weekday
5292,Coffee,morning,weekday
5293,Bread,morning,weekday
5293,Medialuna,morning,weekday
5294,Eggs,morning,weekday
5294,Coffee,morning,weekday
5294,Pastry,morning,weekday
5295,Coffee,morning,weekday
5296,Scandinavian,morning,weekday
5296,Cookies,morning,weekday
5297,Bread,morning,weekday
5298,Bread,morning,weekday
5299,Bread,morning,weekday
5300,Medialuna,morning,weekday
5301,Farm House,morning,weekday
5302,Baguette,morning,weekday
5302,Bread,morning,weekday
5303,Bread,morning,weekday
5304,Baguette,morning,weekday
5305,Soup,afternoon,weekday
5306,Tea,afternoon,weekday
5307,Coffee,afternoon,weekday
5307,Tea,afternoon,weekday
5307,Cookies,afternoon,weekday
5307,Pastry,afternoon,weekday
5308,Bread,afternoon,weekday
5309,Bread,afternoon,weekday
5310,Coffee,afternoon,weekday
5310,Tea,afternoon,weekday
5310,Sandwich,afternoon,weekday
5310,Chicken Stew,afternoon,weekday
5311,Sandwich,afternoon,weekday
5311,Coffee,afternoon,weekday
5311,Coke,afternoon,weekday
5312,Sandwich,afternoon,weekday
5313,Sandwich,afternoon,weekday
5314,Coffee,afternoon,weekday
5315,Bread,afternoon,weekday
5316,Sandwich,afternoon,weekday
5316,Tea,afternoon,weekday
5316,Coffee,afternoon,weekday
5317,Hot chocolate,afternoon,weekday
5317,Bread,afternoon,weekday
5318,Tea,afternoon,weekday
5318,The Nomad,afternoon,weekday
5318,Cake,afternoon,weekday
5319,Bread,afternoon,weekday
5319,Tea,afternoon,weekday
5319,Soup,afternoon,weekday
5320,Tea,afternoon,weekday
5320,Soup,afternoon,weekday
5320,Sandwich,afternoon,weekday
5320,Medialuna,afternoon,weekday
5321,Coffee,afternoon,weekday
5321,Tea,afternoon,weekday
5321,Cake,afternoon,weekday
5322,Sandwich,afternoon,weekday
5323,Tea,afternoon,weekday
5324,Coke,afternoon,weekday
5325,Bread,afternoon,weekday
5326,Tea,afternoon,weekday
5327,Juice,afternoon,weekday
5327,Cake,afternoon,weekday
5328,Cake,afternoon,weekday
5328,Coffee,afternoon,weekday
5329,Muffin,afternoon,weekday
5336,Bread,morning,weekday
5337,Bread,morning,weekday
5337,Medialuna,morning,weekday
5338,Tea,morning,weekday
5339,Bread,morning,weekday
5339,Coffee,morning,weekday
5340,Bread,morning,weekday
5341,Farm House,morning,weekday
5342,Bread,morning,weekday
5342,Coffee,morning,weekday
5342,Tea,morning,weekday
5342,Cookies,morning,weekday
5342,Hot chocolate,morning,weekday
5343,Coffee,morning,weekday
5344,Coffee,morning,weekday
5345,Bread,morning,weekday
5345,Muffin,morning,weekday
5345,Coffee,morning,weekday
5346,Muffin,morning,weekday
5347,Cookies,morning,weekday
5347,Juice,morning,weekday
5348,Cookies,morning,weekday
5348,Cookies,morning,weekday
5348,Coffee,morning,weekday
5348,Hot chocolate,morning,weekday
5349,Tea,morning,weekday
5349,Muffin,morning,weekday
5349,Cake,morning,weekday
5349,Juice,morning,weekday
5349,Coffee,morning,weekday
5350,Tea,morning,weekday
5350,Muffin,morning,weekday
5350,Cake,morning,weekday
5350,Juice,morning,weekday
5350,Coffee,morning,weekday
5352,Coffee,morning,weekday
5353,Bread,morning,weekday
5353,Coffee,morning,weekday
5353,Toast,morning,weekday
5354,Coffee,morning,weekday
5354,Hot chocolate,morning,weekday
5354,Art Tray,morning,weekday
5354,Sandwich,morning,weekday
5355,Juice,morning,weekday
5355,Tea,morning,weekday
5355,Muffin,morning,weekday
5356,Coffee,morning,weekday
5356,Coffee,morning,weekday
5357,Coffee,morning,weekday
5358,Coffee,afternoon,weekday
5358,Coffee,afternoon,weekday
5358,Cookies,afternoon,weekday
5359,Bread,afternoon,weekday
5359,Baguette,afternoon,weekday
5360,Coffee,afternoon,weekday
5360,Bread,afternoon,weekday
5361,Coffee,afternoon,weekday
5362,Bread,afternoon,weekday
5362,Spanish Brunch,afternoon,weekday
5363,Coffee,afternoon,weekday
5363,Muffin,afternoon,weekday
5364,Hot chocolate,afternoon,weekday
5364,Baguette,afternoon,weekday
5365,Coffee,afternoon,weekday
5365,Sandwich,afternoon,weekday
5365,Medialuna,afternoon,weekday
5366,Bread,afternoon,weekday
5367,Coffee,afternoon,weekday
5367,Tea,afternoon,weekday
5367,Soup,afternoon,weekday
5368,Bread,afternoon,weekday
5368,Medialuna,afternoon,weekday
5369,Chicken Stew,afternoon,weekday
5370,Spanish Brunch,afternoon,weekday
5370,Tea,afternoon,weekday
5370,Coffee,afternoon,weekday
5371,Coffee,afternoon,weekday
5371,Soup,afternoon,weekday
5371,Coffee,afternoon,weekday
5371,Muffin,afternoon,weekday
5372,Cake,afternoon,weekday
5372,Soup,afternoon,weekday
5372,Tea,afternoon,weekday
5373,Sandwich,afternoon,weekday
5373,Bread,afternoon,weekday
5373,Muffin,afternoon,weekday
5374,Sandwich,afternoon,weekday
5374,Coffee,afternoon,weekday
5374,Bread,afternoon,weekday
5375,Bread,afternoon,weekday
5375,Baguette,afternoon,weekday
5376,Pastry,afternoon,weekday
5376,Bread,afternoon,weekday
5376,Jam,afternoon,weekday
5377,Bread,afternoon,weekday
5378,Pastry,afternoon,weekday
5379,Cake,afternoon,weekday
5379,Cake,afternoon,weekday
5380,Chicken Stew,afternoon,weekday
5380,Spanish Brunch,afternoon,weekday
5381,Bread,afternoon,weekday
5381,Farm House,afternoon,weekday
5382,Tea,afternoon,weekday
5382,Cake,afternoon,weekday
5383,Tea,afternoon,weekday
5383,Tea,afternoon,weekday
5383,Medialuna,afternoon,weekday
5384,Tea,afternoon,weekday
5384,Coffee,afternoon,weekday
5384,Cookies,afternoon,weekday
5385,Coffee,afternoon,weekday
5385,Muffin,afternoon,weekday
5386,Bread,afternoon,weekday
5387,Pastry,morning,weekday
5387,Hot chocolate,morning,weekday
5388,Bread,morning,weekday
5389,Bread,morning,weekday
5390,Bread,morning,weekday
5390,Cookies,morning,weekday
5391,Coffee,morning,weekday
5391,Toast,morning,weekday
5392,Bread,morning,weekday
5392,Bread,morning,weekday
5393,Coffee,morning,weekday
5394,Coffee,morning,weekday
5394,Juice,morning,weekday
5394,Pastry,morning,weekday
5395,Cookies,morning,weekday
5395,Muffin,morning,weekday
5395,Coffee,morning,weekday
5395,Coffee,morning,weekday
5395,Coffee,morning,weekday
5396,Bread,morning,weekday
5396,Pastry,morning,weekday
5397,Medialuna,morning,weekday
5398,Farm House,morning,weekday
5399,The Nomad,morning,weekday
5399,Spanish Brunch,morning,weekday
5399,Tea,morning,weekday
5399,Bread,morning,weekday
5400,Coffee,morning,weekday
5400,Medialuna,morning,weekday
5401,Farm House,morning,weekday
5401,Scandinavian,morning,weekday
5402,Bread,morning,weekday
5403,Coffee,morning,weekday
5404,Coffee,morning,weekday
5405,Coffee,morning,weekday
5405,Cookies,morning,weekday
5405,Bread,morning,weekday
5406,Coffee,morning,weekday
5406,Coffee,morning,weekday
5406,Juice,morning,weekday
5407,Coffee,morning,weekday
5407,Medialuna,morning,weekday
5407,Bread,morning,weekday
5408,Coffee,morning,weekday
5408,Toast,morning,weekday
5409,Coffee,morning,weekday
5409,Pastry,morning,weekday
5409,Coffee,morning,weekday
5410,Farm House,morning,weekday
5411,Cake,morning,weekday
5411,Muffin,morning,weekday
5411,Bread,morning,weekday
5411,Coffee,morning,weekday
5411,Coffee,morning,weekday
5412,Coffee,morning,weekday
5413,Bread,morning,weekday
5414,Coffee,morning,weekday
5414,Muffin,morning,weekday
5415,Sandwich,morning,weekday
5416,Pastry,afternoon,weekday
5416,Hot chocolate,afternoon,weekday
5416,Coffee,afternoon,weekday
5416,Cake,afternoon,weekday
5417,Scone,afternoon,weekday
5417,Coffee,afternoon,weekday
5417,Bread,afternoon,weekday
5418,Coffee,afternoon,weekday
5418,Coffee,afternoon,weekday
5418,Tea,afternoon,weekday
5418,Cake,afternoon,weekday
5418,Medialuna,afternoon,weekday
5419,Bread,afternoon,weekday
5420,Bread,afternoon,weekday
5421,Tea,afternoon,weekday
5421,Soup,afternoon,weekday
5422,Coffee,afternoon,weekday
5422,Coffee,afternoon,weekday
5423,Coffee,afternoon,weekday
5423,Sandwich,afternoon,weekday
5424,Bread,afternoon,weekday
5425,Truffles,afternoon,weekday
5425,Soup,afternoon,weekday
5426,Soup,afternoon,weekday
5426,Truffles,afternoon,weekday
5427,Chicken Stew,afternoon,weekday
5427,Coffee,afternoon,weekday
5428,Soup,afternoon,weekday
5429,Soup,afternoon,weekday
5430,Spanish Brunch,afternoon,weekday
5430,Truffles,afternoon,weekday
5430,Juice,afternoon,weekday
5430,Sandwich,afternoon,weekday
5431,Cookies,afternoon,weekday
5432,Bread,afternoon,weekday
5432,Muffin,afternoon,weekday
5433,Coffee,afternoon,weekday
5433,Tea,afternoon,weekday
5433,Brownie,afternoon,weekday
5434,Tea,afternoon,weekday
5435,Coffee,afternoon,weekday
5435,Tea,afternoon,weekday
5435,Soup,afternoon,weekday
5435,Extra Salami or Feta,afternoon,weekday
5436,Baguette,afternoon,weekday
5437,Bread,afternoon,weekday
5437,Muffin,afternoon,weekday
5437,Tea,afternoon,weekday
5437,Soup,afternoon,weekday
5438,Coffee,afternoon,weekday
5438,Soup,afternoon,weekday
5438,Sandwich,afternoon,weekday
5440,Coffee,afternoon,weekday
5441,Tea,afternoon,weekday
5442,Tea,afternoon,weekday
5443,Tea,afternoon,weekday
5444,Coffee,afternoon,weekday
5444,Scone,afternoon,weekday
5445,Cookies,afternoon,weekday
